id,adresse,postcode,city
"C2014000310322","","85340","Olonne-sur-Mer"
"C2014000310339","","85590","Saint-Malo-du Bois"
"C2014000310330","","85420","Saint-Sigismond"
"C2014000310373","","85600","Saint-Hilaire-de-Loulay"
"C2014000310388","","85130","Les Landes-Genusson"
"B201302492022","","",""
"B201302492021","","",""
"B201302501860","","",""
"B201302511399","","",""
"C2014007715754","","85000","La Roche-sur-Yon"
"C201700648815","","85300","Froidfond"
"C201700648818","","85550","La Barre-de-Monts"
"C201700648835","","85600","Saint-Hilaire-de-Loulay"
"C201700648847","","85130","La Gaubretière"
"C201700657038","","85250","Saint André Goule d'Oie"
"C201700657051","","85270","Saint-Hilaire-de-Riez"
"C2017001412621","","85250","Chavagnes-en-Paillers"
"C2017001412664","","85300","Challans"
"C2017001412665","","85460","L'Aiguillon-sur-Mer"
"C2017001412671","","85700","Sèvremont"
"C2017001412687","","85320","Rosnay"
"C2017001412681","","85340","Olonne-sur-Mer"
"C2017001412697","","85180","Château-d'Olonne"
"C2017001412693","","85100","Les Sables-d'Olonne"
"C2017001412710","","85170","Les Lucs-sur-Boulogne"
"C2017001412736","","85440","Talmont Saint-Hilaire"
"C2017001412741","","85180","Château d'Olonne"
"C201700668418","","85100","Les Sables d'Olonne"
"C201700668441","","85250","Saint André Goule d'Oie"
"C201700668461","","85670","Palluau"
"C201700668446","","85100","Les Sables-d'Olonne"
"C201700668480","","85800","Saint-Gilles-Croix-de-Vie"
"C201700668481","","85800","Saint-Gilles-Croix-de-Vie"
"C201700668503","","85150","La Mothe-Achard"
"C201700668518","","85160","Saint-Jean-de-Monts"
"C2017006711075","","85180","Château-d'Olonne"
"C2017006711091","","85550","La Barre-de-Monts"
"C2017006711107","","85600","Saint-Georges-de-Montaigu"
"C2017006711117","","85630","Barbâtre"
"C2017006711124","","85310","La Chaize-le-Vicomte"
"C2017006711130","","85500","Les Herbiers"
"C201700603058","","85350","L'Ile-d'Yeu"
"C201700603094","","85800","Saint-Gilles-Croix-de-Vie"
"C201700603124","","85330","Noirmoutier-en-l'île"
"C201700616090","","85330","Noirmoutier-en-l'Ile"
"C201700616089","","85590","Les Epesses"
"C201700616106","","85500","Les Herbiers"
"C201700616132","","85130","Saint-Aubin-des-Ormeaux"
"C201700638895","","85640","Mouchamps"
"C201700638909","","85320","Rosnay"
"C201700638914","","85800","Saint-Gilles-Croix-de-Vie"
"C201700638926","","85300","Challans"
"C201700638934","","85230","Beauvoir-sur-Mer"
"C201700639016","","85190","Aizenay"
"C201700639019","","85180","Château d'Olonne"
"C201700686248","","85280","La Ferrière"
"C201700686246","","85600","Saint-Hilaire-de-Loulay"
"C201700686254","","85270","Saint-Hilaire-de-Riez"
"C201700686261","","85150","La Chapelle-Achard"
"C201700686266","","85300","Challans"
"C201700686281","","85500","Les Herbiers"
"C201700686277","","85350","L 'île d'Yeu"
"C201700686289","","85300","Sallertaine"
"C201700686295","","85170","Le Poiré-sur-Vie"
"C201700686312","","85600","Saint-Georges-de-Montaigu"
"C201700686323","","85360","La Tranche-sur-Mer"
"C201700686333","","85170","Bellevigny"
"C201700686337","","85170","Bellevigny"
"C201700686352","","85340","Olonne Sur Mer"
"C201700686378","","85170","Les Lucs-sur-Boulogne"
"C201700686377","","85180","Château d'Olonne"
"C201700686383","","85340","Olonne-sur-Mer"
"C201700629682","","85170","Bellevigny"
"C201700629698","","85350","L'Ile-d'Yeu"
"C201700629706","","85140","Chauché"
"C201700629727","","85120","Saint Hilaire-de-Voust"
"C201700629756","","85190","Aizenay"
"C201700629757","","85690","Notre-Dame-de-Monts"
"C201700629758","","85260","L'Herbergement"
"C201700629767","","85710","La Garnache"
"C201700197503","","85800","Le Fenouiller"
"C201700197511","","85220","L'Aiguillon-sur-Vie"
"C201700197540","","85000","Mouilleron-le-Captif"
"C201700197564","","85560","Le Bernard"
"C201700197583","","85280","La Ferrière"
"C201700499302","","85000","La Roche-sur-Yon"
"C201700499299","","85560","Longeville-sur-Mer"
"C201700499315","","85390","Mouilleron-Saint-Germain"
"C201700505820","","85300","Soullans"
"C201700505836","","85120","La Châtaigneraie"
"C201700527947","","85000","La Roche-sur-Yon"
"C2017005310010","","85150","Sainte-Foy"
"C2017005310022","","85220","Apremont"
"C2017005310035","","85180","Château d'Olonne"
"C2017005310020","","85640","Mouchamps"
"C2017005310050","","85600","La Guyonnière"
"C2017005310055","","85230","Beauvoir-sur-Mer"
"C201700568666","","85800","Saint-Gilles-Croix-de-Vie"
"C201700568662","","85180","Château-d'Olonne"
"C201700568678","","85000","La Roche-sur-Yon"
"C201700568679","","85230","Bouin"
"C201700568688","","85600","Montaigu"
"C201700568682","","85340","Olonne-sur-Mer"
"C201700568684","","85770","Vix"
"C201700568710","","85750","Angles"
"C201700568704","","85220","Coëx"
"C201700568718","","85100","Les Sables-d'Olonne"
"C201700568743","","85600","Montaigu"
"C201700568738","","85400","Sainte-Gemme-la-Plaine"
"C201700568756","","85310","La Chaize-le-Vicomte"
"C201700568776","","85000","Mouilleron-le-Captif"
"C201700588652","","85200","Fontenay-le-Comte"
"C201700588673","","85000","La Roche-sur-Yon"
"C201700588679","","85000","La Roche-sur-Yon"
"C2017005912414","","85310","La Chaize-le-Vicomte"
"C2017005912422","","85170","Dompierre-sur-Yon"
